PID    | Hora Atual
769091 | 19:44:56.088
641233 | 19:44:56.088
724301 | 19:44:56.088
663181 | 19:44:56.089
063070 | 19:44:56.089
513897 | 19:44:56.089
323631 | 19:44:56.089
126185 | 19:44:56.090
069885 | 19:44:56.090
738053 | 19:44:56.090
118339 | 19:44:56.090
339940 | 19:44:56.091
119100 | 19:44:56.091
051408 | 19:44:56.091
232302 | 19:44:56.091
352693 | 19:44:56.091
670214 | 19:44:56.092
981601 | 19:44:56.092
559124 | 19:44:56.092
545407 | 19:44:56.092
491364 | 19:44:56.093
844127 | 19:44:56.093
318997 | 19:44:56.093
273787 | 19:44:56.093
791414 | 19:44:56.094
935645 | 19:44:56.094
920574 | 19:44:56.094
967088 | 19:44:56.094
887736 | 19:44:56.095
461699 | 19:44:56.095
473090 | 19:44:56.095
918152 | 19:44:56.095
410348 | 19:44:56.096
803601 | 19:44:56.096
228664 | 19:44:56.096
763717 | 19:44:56.096
272565 | 19:44:56.097
659583 | 19:44:56.097
725692 | 19:44:56.097
889704 | 19:44:56.097
975934 | 19:44:56.098
938736 | 19:44:56.098
695731 | 19:44:56.098
080963 | 19:44:56.098
752861 | 19:44:56.099
505359 | 19:44:56.099
297374 | 19:44:56.099
253856 | 19:44:56.099
823095 | 19:44:56.100
669415 | 19:44:56.100
000306 | 19:44:56.100
764344 | 19:44:56.100
779593 | 19:44:56.101
335302 | 19:44:56.101
188950 | 19:44:56.101
454963 | 19:44:56.101
294691 | 19:44:56.102
742154 | 19:44:56.102
022011 | 19:44:56.102
374069 | 19:44:56.102
803785 | 19:44:56.103
684174 | 19:44:56.103
975244 | 19:44:56.103
167416 | 19:44:56.103
340220 | 19:44:56.103
659358 | 19:44:56.104
825543 | 19:44:56.104
377175 | 19:44:56.104
492394 | 19:44:56.104
885265 | 19:44:56.105
481497 | 19:44:56.105
434602 | 19:44:56.105
332730 | 19:44:56.105
168077 | 19:44:56.106
147525 | 19:44:56.106
651368 | 19:44:56.106
269631 | 19:44:56.106
663246 | 19:44:56.107
748237 | 19:44:56.107
942501 | 19:44:56.107
023522 | 19:44:56.107
150784 | 19:44:56.108
692873 | 19:44:56.108
734914 | 19:44:56.108
076381 | 19:44:56.108
464397 | 19:44:56.109
180846 | 19:44:56.109
232044 | 19:44:56.109
482944 | 19:44:56.109
862079 | 19:44:56.110
191094 | 19:44:56.110
621821 | 19:44:56.110
964889 | 19:44:56.110
275852 | 19:44:56.111
081434 | 19:44:56.111
789086 | 19:44:56.111
898647 | 19:44:56.111
958091 | 19:44:56.112
056164 | 19:44:56.112
332596 | 19:44:56.112
221803 | 19:44:56.112
804399 | 19:44:56.113
831962 | 19:44:56.113
136733 | 19:44:56.113
843494 | 19:44:56.113
769932 | 19:44:56.114
085037 | 19:44:56.114
482721 | 19:44:56.114
955261 | 19:44:56.114
476219 | 19:44:56.115
404753 | 19:44:56.115
235944 | 19:44:56.115
952882 | 19:44:56.115
598654 | 19:44:56.115
588041 | 19:44:56.115
474379 | 19:44:56.115
805415 | 19:44:56.115
215817 | 19:44:56.116
953426 | 19:44:56.116
268303 | 19:44:56.116
667416 | 19:44:56.116
994075 | 19:44:56.117
685803 | 19:44:56.117
236275 | 19:44:56.117
579896 | 19:44:56.117
023192 | 19:44:56.118
708920 | 19:44:56.118
176375 | 19:44:56.118
769091 | 19:44:56.118
641233 | 19:44:56.119
724301 | 19:44:56.119
663181 | 19:44:56.119
063070 | 19:44:56.119
513897 | 19:44:56.120
323631 | 19:44:56.120
126185 | 19:44:56.120
069885 | 19:44:56.120
738053 | 19:44:56.121
118339 | 19:44:56.121
339940 | 19:44:56.121
119100 | 19:44:56.121
051408 | 19:44:56.122
232302 | 19:44:56.122
352693 | 19:44:56.122
670214 | 19:44:56.122
981601 | 19:44:56.123
559124 | 19:44:56.123
545407 | 19:44:56.123
491364 | 19:44:56.123
844127 | 19:44:56.124
318997 | 19:44:56.124
273787 | 19:44:56.124
791414 | 19:44:56.124
935645 | 19:44:56.125
920574 | 19:44:56.125
967088 | 19:44:56.125
887736 | 19:44:56.125
461699 | 19:44:56.126
473090 | 19:44:56.126
918152 | 19:44:56.126
410348 | 19:44:56.126
803601 | 19:44:56.127
228664 | 19:44:56.127
763717 | 19:44:56.127
272565 | 19:44:56.127
659583 | 19:44:56.128
725692 | 19:44:56.128
889704 | 19:44:56.128
975934 | 19:44:56.128
938736 | 19:44:56.129
695731 | 19:44:56.129
080963 | 19:44:56.129
752861 | 19:44:56.130
505359 | 19:44:56.130
297374 | 19:44:56.130
253856 | 19:44:56.130
823095 | 19:44:56.131
669415 | 19:44:56.131
000306 | 19:44:56.131
764344 | 19:44:56.131
779593 | 19:44:56.132
335302 | 19:44:56.132
188950 | 19:44:56.132
454963 | 19:44:56.132
294691 | 19:44:56.133
742154 | 19:44:56.133
022011 | 19:44:56.133
374069 | 19:44:56.133
803785 | 19:44:56.133
684174 | 19:44:56.134
975244 | 19:44:56.134
167416 | 19:44:56.134
340220 | 19:44:56.134
659358 | 19:44:56.135
825543 | 19:44:56.135
377175 | 19:44:56.135
492394 | 19:44:56.135
885265 | 19:44:56.136
481497 | 19:44:56.136
434602 | 19:44:56.136
332730 | 19:44:56.137
168077 | 19:44:56.137
147525 | 19:44:56.137
651368 | 19:44:56.137
269631 | 19:44:56.138
663246 | 19:44:56.138
748237 | 19:44:56.138
942501 | 19:44:56.138
023522 | 19:44:56.139
150784 | 19:44:56.139
692873 | 19:44:56.139
734914 | 19:44:56.139
076381 | 19:44:56.140
464397 | 19:44:56.140
180846 | 19:44:56.140
232044 | 19:44:56.140
482944 | 19:44:56.141
862079 | 19:44:56.141
191094 | 19:44:56.141
621821 | 19:44:56.141
964889 | 19:44:56.142
275852 | 19:44:56.142
081434 | 19:44:56.142
789086 | 19:44:56.142
898647 | 19:44:56.143
958091 | 19:44:56.143
056164 | 19:44:56.143
332596 | 19:44:56.144
221803 | 19:44:56.144
804399 | 19:44:56.144
831962 | 19:44:56.144
136733 | 19:44:56.145
843494 | 19:44:56.145
769932 | 19:44:56.145
085037 | 19:44:56.145
482721 | 19:44:56.146
955261 | 19:44:56.146
476219 | 19:44:56.146
404753 | 19:44:56.146
235944 | 19:44:56.147
952882 | 19:44:56.147
598654 | 19:44:56.147
588041 | 19:44:56.147
474379 | 19:44:56.148
805415 | 19:44:56.148
215817 | 19:44:56.148
953426 | 19:44:56.148
268303 | 19:44:56.149
667416 | 19:44:56.149
994075 | 19:44:56.149
685803 | 19:44:56.150
236275 | 19:44:56.150
579896 | 19:44:56.150
023192 | 19:44:56.150
708920 | 19:44:56.151
176375 | 19:44:56.151
769091 | 19:44:56.151
641233 | 19:44:56.152
724301 | 19:44:56.152
663181 | 19:44:56.152
063070 | 19:44:56.152
513897 | 19:44:56.153
323631 | 19:44:56.153
126185 | 19:44:56.153
069885 | 19:44:56.153
738053 | 19:44:56.154
118339 | 19:44:56.154
339940 | 19:44:56.154
119100 | 19:44:56.154
051408 | 19:44:56.155
232302 | 19:44:56.155
352693 | 19:44:56.155
670214 | 19:44:56.156
981601 | 19:44:56.156
559124 | 19:44:56.156
545407 | 19:44:56.156
491364 | 19:44:56.157
844127 | 19:44:56.157
318997 | 19:44:56.157
273787 | 19:44:56.157
791414 | 19:44:56.157
935645 | 19:44:56.157
920574 | 19:44:56.157
967088 | 19:44:56.157
887736 | 19:44:56.158
461699 | 19:44:56.158
473090 | 19:44:56.158
918152 | 19:44:56.158
410348 | 19:44:56.159
803601 | 19:44:56.159
228664 | 19:44:56.159
763717 | 19:44:56.160
272565 | 19:44:56.160
659583 | 19:44:56.160
725692 | 19:44:56.160
889704 | 19:44:56.161
975934 | 19:44:56.161
938736 | 19:44:56.161
695731 | 19:44:56.161
080963 | 19:44:56.162
752861 | 19:44:56.162
505359 | 19:44:56.162
297374 | 19:44:56.162
253856 | 19:44:56.163
823095 | 19:44:56.163
669415 | 19:44:56.163
000306 | 19:44:56.164
764344 | 19:44:56.164
779593 | 19:44:56.164
335302 | 19:44:56.164
188950 | 19:44:56.165
454963 | 19:44:56.165
294691 | 19:44:56.165
742154 | 19:44:56.165
022011 | 19:44:56.166
374069 | 19:44:56.166
803785 | 19:44:56.166
684174 | 19:44:56.166
975244 | 19:44:56.166
167416 | 19:44:56.167
340220 | 19:44:56.167
659358 | 19:44:56.167
825543 | 19:44:56.168
377175 | 19:44:56.168
492394 | 19:44:56.168
885265 | 19:44:56.168
481497 | 19:44:56.169
434602 | 19:44:56.169
332730 | 19:44:56.169
168077 | 19:44:56.169
147525 | 19:44:56.170
651368 | 19:44:56.170
269631 | 19:44:56.170
663246 | 19:44:56.171
748237 | 19:44:56.171
942501 | 19:44:56.171
023522 | 19:44:56.172
150784 | 19:44:56.172
692873 | 19:44:56.172
734914 | 19:44:56.173
076381 | 19:44:56.173
464397 | 19:44:56.173
180846 | 19:44:56.173
232044 | 19:44:56.174
482944 | 19:44:56.174
862079 | 19:44:56.174
191094 | 19:44:56.174
621821 | 19:44:56.175
964889 | 19:44:56.175
275852 | 19:44:56.175
081434 | 19:44:56.175
789086 | 19:44:56.176
898647 | 19:44:56.176
958091 | 19:44:56.176
056164 | 19:44:56.177
332596 | 19:44:56.177
221803 | 19:44:56.177
804399 | 19:44:56.177
831962 | 19:44:56.178
136733 | 19:44:56.178
843494 | 19:44:56.178
769932 | 19:44:56.178
085037 | 19:44:56.179
482721 | 19:44:56.179
955261 | 19:44:56.179
476219 | 19:44:56.179
404753 | 19:44:56.179
235944 | 19:44:56.180
952882 | 19:44:56.180
598654 | 19:44:56.180
588041 | 19:44:56.180
474379 | 19:44:56.181
805415 | 19:44:56.181
215817 | 19:44:56.181
953426 | 19:44:56.181
268303 | 19:44:56.182
667416 | 19:44:56.182
994075 | 19:44:56.182
685803 | 19:44:56.182
236275 | 19:44:56.183
579896 | 19:44:56.183
023192 | 19:44:56.183
708920 | 19:44:56.183
176375 | 19:44:56.184
769091 | 19:44:56.184
641233 | 19:44:56.184
724301 | 19:44:56.184
663181 | 19:44:56.185
063070 | 19:44:56.185
513897 | 19:44:56.185
323631 | 19:44:56.185
126185 | 19:44:56.186
069885 | 19:44:56.186
738053 | 19:44:56.186
118339 | 19:44:56.186
339940 | 19:44:56.187
119100 | 19:44:56.187
051408 | 19:44:56.187
232302 | 19:44:56.187
352693 | 19:44:56.188
670214 | 19:44:56.188
981601 | 19:44:56.188
559124 | 19:44:56.188
545407 | 19:44:56.189
491364 | 19:44:56.189
844127 | 19:44:56.189
318997 | 19:44:56.189
273787 | 19:44:56.190
791414 | 19:44:56.190
935645 | 19:44:56.190
920574 | 19:44:56.190
967088 | 19:44:56.191
887736 | 19:44:56.191
461699 | 19:44:56.191
473090 | 19:44:56.191
918152 | 19:44:56.192
410348 | 19:44:56.192
803601 | 19:44:56.192
228664 | 19:44:56.193
763717 | 19:44:56.193
272565 | 19:44:56.193
659583 | 19:44:56.193
725692 | 19:44:56.193
889704 | 19:44:56.194
975934 | 19:44:56.194
938736 | 19:44:56.194
695731 | 19:44:56.194
080963 | 19:44:56.195
752861 | 19:44:56.195
505359 | 19:44:56.195
297374 | 19:44:56.195
253856 | 19:44:56.196
823095 | 19:44:56.196
669415 | 19:44:56.196
000306 | 19:44:56.196
764344 | 19:44:56.197
779593 | 19:44:56.197
335302 | 19:44:56.197
188950 | 19:44:56.197
454963 | 19:44:56.198
294691 | 19:44:56.198
742154 | 19:44:56.198
022011 | 19:44:56.199
374069 | 19:44:56.200
803785 | 19:44:56.200
684174 | 19:44:56.200
975244 | 19:44:56.201
167416 | 19:44:56.201
340220 | 19:44:56.201
659358 | 19:44:56.201
825543 | 19:44:56.202
377175 | 19:44:56.202
492394 | 19:44:56.202
885265 | 19:44:56.202
481497 | 19:44:56.203
434602 | 19:44:56.203
332730 | 19:44:56.203
168077 | 19:44:56.203
147525 | 19:44:56.204
651368 | 19:44:56.204
269631 | 19:44:56.204
663246 | 19:44:56.204
748237 | 19:44:56.205
942501 | 19:44:56.205
023522 | 19:44:56.205
150784 | 19:44:56.205
692873 | 19:44:56.206
734914 | 19:44:56.206
076381 | 19:44:56.206
464397 | 19:44:56.206
180846 | 19:44:56.206
232044 | 19:44:56.207
482944 | 19:44:56.207
862079 | 19:44:56.207
191094 | 19:44:56.207
621821 | 19:44:56.208
964889 | 19:44:56.208
275852 | 19:44:56.208
081434 | 19:44:56.208
789086 | 19:44:56.209
898647 | 19:44:56.209
958091 | 19:44:56.209
056164 | 19:44:56.209
332596 | 19:44:56.210
221803 | 19:44:56.210
804399 | 19:44:56.210
831962 | 19:44:56.210
136733 | 19:44:56.211
843494 | 19:44:56.211
769932 | 19:44:56.211
085037 | 19:44:56.211
482721 | 19:44:56.212
955261 | 19:44:56.212
476219 | 19:44:56.212
404753 | 19:44:56.212
235944 | 19:44:56.213
952882 | 19:44:56.213
598654 | 19:44:56.213
588041 | 19:44:56.213
474379 | 19:44:56.214
805415 | 19:44:56.214
215817 | 19:44:56.214
953426 | 19:44:56.214
268303 | 19:44:56.215
667416 | 19:44:56.215
994075 | 19:44:56.215
685803 | 19:44:56.215
236275 | 19:44:56.216
579896 | 19:44:56.216
023192 | 19:44:56.216
708920 | 19:44:56.216
176375 | 19:44:56.217
769091 | 19:44:56.217
641233 | 19:44:56.217
724301 | 19:44:56.217
663181 | 19:44:56.218
063070 | 19:44:56.218
513897 | 19:44:56.218
323631 | 19:44:56.218
126185 | 19:44:56.219
069885 | 19:44:56.219
738053 | 19:44:56.219
118339 | 19:44:56.219
339940 | 19:44:56.220
119100 | 19:44:56.220
051408 | 19:44:56.220
232302 | 19:44:56.220
352693 | 19:44:56.221
670214 | 19:44:56.221
981601 | 19:44:56.221
559124 | 19:44:56.221
545407 | 19:44:56.222
491364 | 19:44:56.222
844127 | 19:44:56.222
318997 | 19:44:56.222
273787 | 19:44:56.223
791414 | 19:44:56.223
935645 | 19:44:56.223
920574 | 19:44:56.223
967088 | 19:44:56.224
887736 | 19:44:56.224
461699 | 19:44:56.224
473090 | 19:44:56.224
918152 | 19:44:56.224
410348 | 19:44:56.225
803601 | 19:44:56.225
228664 | 19:44:56.225
763717 | 19:44:56.225
272565 | 19:44:56.226
659583 | 19:44:56.226
725692 | 19:44:56.226
889704 | 19:44:56.226
975934 | 19:44:56.227
938736 | 19:44:56.227
695731 | 19:44:56.227
080963 | 19:44:56.227
752861 | 19:44:56.228
505359 | 19:44:56.228
297374 | 19:44:56.228
253856 | 19:44:56.228
823095 | 19:44:56.229
669415 | 19:44:56.229
000306 | 19:44:56.229
764344 | 19:44:56.229
779593 | 19:44:56.230
335302 | 19:44:56.230
188950 | 19:44:56.230
454963 | 19:44:56.230
294691 | 19:44:56.231
742154 | 19:44:56.231
022011 | 19:44:56.231
374069 | 19:44:56.231
803785 | 19:44:56.232
684174 | 19:44:56.232
975244 | 19:44:56.232
167416 | 19:44:56.232
340220 | 19:44:56.233
659358 | 19:44:56.233
825543 | 19:44:56.233
377175 | 19:44:56.233
492394 | 19:44:56.234
885265 | 19:44:56.234
481497 | 19:44:56.234
434602 | 19:44:56.234
332730 | 19:44:56.234
168077 | 19:44:56.235
147525 | 19:44:56.235
651368 | 19:44:56.235
269631 | 19:44:56.235
663246 | 19:44:56.236
748237 | 19:44:56.236
942501 | 19:44:56.236
023522 | 19:44:56.236
150784 | 19:44:56.237
692873 | 19:44:56.237
734914 | 19:44:56.237
076381 | 19:44:56.237
464397 | 19:44:56.238
180846 | 19:44:56.238
232044 | 19:44:56.238
482944 | 19:44:56.238
862079 | 19:44:56.239
191094 | 19:44:56.239
621821 | 19:44:56.239
964889 | 19:44:56.239
275852 | 19:44:56.240
081434 | 19:44:56.240
789086 | 19:44:56.240
898647 | 19:44:56.240
958091 | 19:44:56.240
056164 | 19:44:56.240
332596 | 19:44:56.240
221803 | 19:44:56.240
804399 | 19:44:56.240
831962 | 19:44:56.241
136733 | 19:44:56.241
843494 | 19:44:56.241
769932 | 19:44:56.241
085037 | 19:44:56.242
482721 | 19:44:56.242
955261 | 19:44:56.242
476219 | 19:44:56.242
404753 | 19:44:56.243
235944 | 19:44:56.243
952882 | 19:44:56.243
598654 | 19:44:56.243
588041 | 19:44:56.244
474379 | 19:44:56.244
805415 | 19:44:56.244
215817 | 19:44:56.244
953426 | 19:44:56.245
268303 | 19:44:56.245
667416 | 19:44:56.245
994075 | 19:44:56.245
685803 | 19:44:56.246
236275 | 19:44:56.246
579896 | 19:44:56.246
023192 | 19:44:56.246
708920 | 19:44:56.247
176375 | 19:44:56.247
769091 | 19:44:56.247
641233 | 19:44:56.247
724301 | 19:44:56.248
663181 | 19:44:56.248
063070 | 19:44:56.248
513897 | 19:44:56.248
323631 | 19:44:56.248
126185 | 19:44:56.249
069885 | 19:44:56.249
738053 | 19:44:56.249
118339 | 19:44:56.249
339940 | 19:44:56.250
119100 | 19:44:56.250
051408 | 19:44:56.250
232302 | 19:44:56.250
352693 | 19:44:56.251
670214 | 19:44:56.251
981601 | 19:44:56.251
559124 | 19:44:56.251
545407 | 19:44:56.252
491364 | 19:44:56.252
844127 | 19:44:56.252
318997 | 19:44:56.252
273787 | 19:44:56.253
791414 | 19:44:56.253
935645 | 19:44:56.253
920574 | 19:44:56.253
967088 | 19:44:56.254
887736 | 19:44:56.254
461699 | 19:44:56.254
473090 | 19:44:56.254
918152 | 19:44:56.255
410348 | 19:44:56.255
803601 | 19:44:56.255
228664 | 19:44:56.255
763717 | 19:44:56.255
272565 | 19:44:56.256
659583 | 19:44:56.256
725692 | 19:44:56.256
889704 | 19:44:56.257
975934 | 19:44:56.257
938736 | 19:44:56.257
695731 | 19:44:56.257
080963 | 19:44:56.258
752861 | 19:44:56.258
505359 | 19:44:56.258
297374 | 19:44:56.258
253856 | 19:44:56.258
823095 | 19:44:56.259
669415 | 19:44:56.259
000306 | 19:44:56.259
764344 | 19:44:56.259
779593 | 19:44:56.260
335302 | 19:44:56.260
188950 | 19:44:56.260
454963 | 19:44:56.260
294691 | 19:44:56.261
742154 | 19:44:56.261
022011 | 19:44:56.261
374069 | 19:44:56.261
803785 | 19:44:56.262
684174 | 19:44:56.262
975244 | 19:44:56.262
167416 | 19:44:56.262
340220 | 19:44:56.263
659358 | 19:44:56.263
825543 | 19:44:56.263
377175 | 19:44:56.263
492394 | 19:44:56.264
885265 | 19:44:56.264
481497 | 19:44:56.264
434602 | 19:44:56.264
332730 | 19:44:56.265
168077 | 19:44:56.265
147525 | 19:44:56.265
651368 | 19:44:56.265
269631 | 19:44:56.266
663246 | 19:44:56.266
748237 | 19:44:56.266
942501 | 19:44:56.266
023522 | 19:44:56.267
150784 | 19:44:56.267
692873 | 19:44:56.267
734914 | 19:44:56.267
076381 | 19:44:56.268
464397 | 19:44:56.268
180846 | 19:44:56.268
232044 | 19:44:56.268
482944 | 19:44:56.268
862079 | 19:44:56.269
191094 | 19:44:56.269
621821 | 19:44:56.269
964889 | 19:44:56.269
275852 | 19:44:56.270
081434 | 19:44:56.270
789086 | 19:44:56.270
898647 | 19:44:56.270
958091 | 19:44:56.271
056164 | 19:44:56.271
332596 | 19:44:56.271
221803 | 19:44:56.271
804399 | 19:44:56.272
831962 | 19:44:56.272
136733 | 19:44:56.272
843494 | 19:44:56.272
769932 | 19:44:56.273
085037 | 19:44:56.273
482721 | 19:44:56.273
955261 | 19:44:56.273
476219 | 19:44:56.274
404753 | 19:44:56.274
235944 | 19:44:56.274
952882 | 19:44:56.274
598654 | 19:44:56.275
588041 | 19:44:56.275
474379 | 19:44:56.275
805415 | 19:44:56.275
215817 | 19:44:56.276
953426 | 19:44:56.276
268303 | 19:44:56.276
667416 | 19:44:56.276
994075 | 19:44:56.277
685803 | 19:44:56.277
236275 | 19:44:56.277
579896 | 19:44:56.277
023192 | 19:44:56.278
708920 | 19:44:56.278
176375 | 19:44:56.278
769091 | 19:44:56.278
641233 | 19:44:56.278
724301 | 19:44:56.279
663181 | 19:44:56.279
063070 | 19:44:56.279
513897 | 19:44:56.279
323631 | 19:44:56.280
126185 | 19:44:56.280
069885 | 19:44:56.280
738053 | 19:44:56.280
118339 | 19:44:56.281
339940 | 19:44:56.281
119100 | 19:44:56.281
051408 | 19:44:56.281
232302 | 19:44:56.281
352693 | 19:44:56.281
670214 | 19:44:56.281
981601 | 19:44:56.281
559124 | 19:44:56.282
545407 | 19:44:56.282
491364 | 19:44:56.282
844127 | 19:44:56.282
318997 | 19:44:56.283
273787 | 19:44:56.283
791414 | 19:44:56.283
935645 | 19:44:56.283
920574 | 19:44:56.284
967088 | 19:44:56.284
887736 | 19:44:56.284
461699 | 19:44:56.284
473090 | 19:44:56.285
918152 | 19:44:56.285
410348 | 19:44:56.285
803601 | 19:44:56.285
228664 | 19:44:56.286
763717 | 19:44:56.286
272565 | 19:44:56.286
659583 | 19:44:56.286
725692 | 19:44:56.286
889704 | 19:44:56.287
975934 | 19:44:56.287
938736 | 19:44:56.287
695731 | 19:44:56.288
080963 | 19:44:56.288
752861 | 19:44:56.288
505359 | 19:44:56.288
297374 | 19:44:56.288
253856 | 19:44:56.289
823095 | 19:44:56.289
669415 | 19:44:56.289
000306 | 19:44:56.289
764344 | 19:44:56.290
779593 | 19:44:56.290
335302 | 19:44:56.290
188950 | 19:44:56.290
454963 | 19:44:56.291
294691 | 19:44:56.291
742154 | 19:44:56.291
022011 | 19:44:56.291
374069 | 19:44:56.292
803785 | 19:44:56.292
684174 | 19:44:56.292
975244 | 19:44:56.292
167416 | 19:44:56.293
340220 | 19:44:56.293
659358 | 19:44:56.293
825543 | 19:44:56.293
377175 | 19:44:56.293
492394 | 19:44:56.294
885265 | 19:44:56.294
481497 | 19:44:56.294
434602 | 19:44:56.294
332730 | 19:44:56.295
168077 | 19:44:56.295
147525 | 19:44:56.295
651368 | 19:44:56.295
269631 | 19:44:56.296
663246 | 19:44:56.296
748237 | 19:44:56.296
942501 | 19:44:56.296
023522 | 19:44:56.297
150784 | 19:44:56.297
692873 | 19:44:56.297
734914 | 19:44:56.297
076381 | 19:44:56.298
464397 | 19:44:56.298
180846 | 19:44:56.298
232044 | 19:44:56.298
482944 | 19:44:56.299
862079 | 19:44:56.299
191094 | 19:44:56.299
621821 | 19:44:56.299
964889 | 19:44:56.300
275852 | 19:44:56.300
081434 | 19:44:56.300
789086 | 19:44:56.300
898647 | 19:44:56.300
958091 | 19:44:56.301
056164 | 19:44:56.301
332596 | 19:44:56.301
221803 | 19:44:56.301
804399 | 19:44:56.302
831962 | 19:44:56.302
136733 | 19:44:56.302
843494 | 19:44:56.302
769932 | 19:44:56.303
085037 | 19:44:56.303
482721 | 19:44:56.303
955261 | 19:44:56.303
476219 | 19:44:56.304
404753 | 19:44:56.304
235944 | 19:44:56.304
952882 | 19:44:56.304
598654 | 19:44:56.305
588041 | 19:44:56.305
474379 | 19:44:56.305
805415 | 19:44:56.305
215817 | 19:44:56.306
953426 | 19:44:56.306
268303 | 19:44:56.306
667416 | 19:44:56.306
994075 | 19:44:56.307
685803 | 19:44:56.307
236275 | 19:44:56.307
579896 | 19:44:56.307
023192 | 19:44:56.307
708920 | 19:44:56.308
176375 | 19:44:56.308
769091 | 19:44:56.308
641233 | 19:44:56.308
724301 | 19:44:56.309
663181 | 19:44:56.309
063070 | 19:44:56.309
513897 | 19:44:56.309
323631 | 19:44:56.310
126185 | 19:44:56.310
069885 | 19:44:56.310
738053 | 19:44:56.310
118339 | 19:44:56.311
339940 | 19:44:56.311
119100 | 19:44:56.311
051408 | 19:44:56.311
232302 | 19:44:56.312
352693 | 19:44:56.312
670214 | 19:44:56.312
981601 | 19:44:56.312
559124 | 19:44:56.313
545407 | 19:44:56.313
491364 | 19:44:56.313
844127 | 19:44:56.313
318997 | 19:44:56.314
273787 | 19:44:56.314
791414 | 19:44:56.314
935645 | 19:44:56.314
920574 | 19:44:56.315
967088 | 19:44:56.315
887736 | 19:44:56.315
461699 | 19:44:56.315
473090 | 19:44:56.316
918152 | 19:44:56.316
410348 | 19:44:56.316
803601 | 19:44:56.316
228664 | 19:44:56.317
763717 | 19:44:56.317
272565 | 19:44:56.317
659583 | 19:44:56.317
725692 | 19:44:56.318
889704 | 19:44:56.318
975934 | 19:44:56.318
938736 | 19:44:56.318
695731 | 19:44:56.319
080963 | 19:44:56.319
752861 | 19:44:56.319
505359 | 19:44:56.319
297374 | 19:44:56.320
253856 | 19:44:56.320
823095 | 19:44:56.320
669415 | 19:44:56.320
000306 | 19:44:56.321
764344 | 19:44:56.321
779593 | 19:44:56.321
335302 | 19:44:56.321
188950 | 19:44:56.322
454963 | 19:44:56.322
294691 | 19:44:56.322
742154 | 19:44:56.322
022011 | 19:44:56.323
374069 | 19:44:56.323
803785 | 19:44:56.323
684174 | 19:44:56.323
975244 | 19:44:56.323
167416 | 19:44:56.323
340220 | 19:44:56.323
659358 | 19:44:56.323
825543 | 19:44:56.324
377175 | 19:44:56.324
492394 | 19:44:56.324
885265 | 19:44:56.324
481497 | 19:44:56.325
434602 | 19:44:56.325
332730 | 19:44:56.325
168077 | 19:44:56.325
147525 | 19:44:56.326
651368 | 19:44:56.326
269631 | 19:44:56.326
663246 | 19:44:56.326
748237 | 19:44:56.327
